11,10,0,voix1,son1-1,0,0,0,0,0,44,192.168.1.49,,85
12,10,0,voix2,son1-2,1,0,0,0,1,44,192.168.1.50,,85
13,10,0,voix3,son1-3,2,0,0,0,2,44,192.168.1.53,,85
14,10,0,voix4,son1-4,3,0,0,0,3,44,192.168.1.54,,85
15,10,0,voix5,son2-1,4,0,0,0,4,44,192.168.1.49,,90
16,10,0,voix6,son2-2,4,0,0,0,4,44,192.168.1.50,,90
17,10,0,voix7,son2-3,5,0,0,0,5,44,192.168.1.53,,85
18,10,0,voix8,son2-4,5,0,0,0,5,44,192.168.1.54,,85
19,10,0,Cow1,Cow1,6,0,0,0,6,1,192.168.1.45,,80
20,10,0,Cow2,Cow2,6,0,0,0,6,1,192.168.1.62,,80
21,10,0,Cow3,Cow3,6,0,0,0,6,1,192.168.1.46,,80
22,10,0,Cow4,Cow4,6,0,0,0,6,1,192.168.1.61,,80
23,10,0,Cow5,Cow5,6,0,0,0,6,1,192.168.1.45,,80
24,10,0,Tack1,Tack1,6,0,0,0,6,1,192.168.1.62,,85
25,10,0,Tack2,Tack2,6,0,0,0,6,1,192.168.1.46,,85
26,10,0,Tack3,Tack3,6,0,0,0,6,1,192.168.1.61,,85
30,10,0,Motif1-1,Motif1-1,7,0,0,0,7,8,192.168.1.44,,90
31,10,0,Motif1-2,Motif1-2,8,0,0,0,8,8,192.168.1.47,,90
32,10,0,Motif1-3,Motif1-3,9,0,0,0,9,8,192.168.1.60,,90
33,10,0,Motif1-4,Motif1-4,10,0,0,0,10,8,192.168.1.64,,90
34,10,0,Motif1-5,Motif1-5,11,0,0,0,11,8,192.168.1.48,,90
35,10,0,Motif1-6,Motif1-6,12,0,0,0,12,8,192.168.1.51,,90
36,10,0,Motif1-7,Motif1-7,13,0,0,0,13,8,192.168.1.52,,90
37,10,0,Motif1-8,Motif1-8,14,0,0,0,14,8,192.168.1.55,,90
40,10,0,Cloche1,Cloche1,15,0,0,0,15,3,192.168.1.49,,90
41,10,0,Cloche2,Cloche2,16,0,0,0,16,4,192.168.1.50,,90
42,10,0,Cloche3,Cloche3,17,0,0,0,17,5,192.168.1.45,,90
43,10,0,Cloche4,Cloche4,18,0,0,0,18,6,192.168.1.62,,90
44,10,0,Ethereal1,Ethereal1,19,0,0,0,19,2,192.168.1.49,,90
45,10,0,Ethereal2,Ethereal2,19,0,0,0,19,2,192.168.1.50,,90
46,10,0,Ethereal3,Ethereal3,19,0,0,0,19,2,192.168.1.53,,90
47,10,0,Ethereal4,Ethereal4,19,0,0,0,19,2,192.168.1.54,,90
48,10,0,Ethereal5,Ethereal5,19,0,0,0,19,2,192.168.1.45,,90
49,10,0,Ethereal6,Ethereal6,19,0,0,0,19,2,192.168.1.62,,90
50,10,0,Ethereal7,Ethereal7,19,0,0,0,19,1,192.168.1.46,,90
51,10,0,Ethereal8,Ethereal8,19,0,0,0,19,1,192.168.1.61,,90
52,10,0,Ethereal9,Ethereal9,19,0,0,0,19,2,192.168.1.44,,90
53,10,0,Ethereal10,Ethereal10,19,0,0,0,19,2,192.168.1.47,,90
54,10,0,Ethereal11,Ethereal11,19,0,0,0,19,3,192.168.1.60,,90
55,10,0,Ethereal12,Ethereal12,19,0,0,0,19,2,192.168.1.64,,90
56,10,0,Ethereal13,Ethereal13,19,0,0,0,19,2,192.168.1.48,,90
57,10,0,Ethereal14,Ethereal14,19,0,0,0,19,2,192.168.1.51,,90
58,10,0,Ethereal15,Ethereal15,19,0,0,0,19,2,192.168.1.52,,90
59,10,0,Ethereal16,Ethereal16,19,0,0,0,19,2,192.168.1.55,,90
60,10,0,Pharlight1,Pharlight1,1,0,0,0,20,12,192.168.1.49,,90
61,10,0,Pharlight2,Pharlight2,1,0,0,0,20,12,192.168.1.50,,90
62,10,0,Pharlight3,Pharlight3,1,0,0,0,20,12,192.168.1.53,,90
63,10,0,Pharlight4,Pharlight4,1,0,0,0,20,12,192.168.1.54,,90
64,10,0,Pharlight5,Pharlight5,2,0,0,0,21,12,192.168.1.45,,90
65,10,0,Pharlight6,Pharlight6,2,0,0,0,21,12,192.168.1.62,,90
66,10,0,Pharlight7,Pharlight7,2,0,0,0,21,12,192.168.1.46,,90
67,10,0,Pharlight8,Pharlight8,2,0,0,0,21,12,192.168.1.61,,90
68,10,0,Pharlight9,Pharlight9,3,0,0,0,22,12,192.168.1.44,,90
69,10,0,Pharlight10,Pharlight10,3,0,0,0,22,12,192.168.1.47,,90
70,10,0,Pharlight11,Pharlight11,3,0,0,0,22,12,192.168.1.60,,90
71,10,0,Pharlight12,Pharlight12,3,0,0,0,22,12,192.168.1.64,,90
72,10,0,Pharlight13,Pharlight13,4,0,0,0,23,12,192.168.1.48,,90
73,10,0,Pharlight14,Pharlight14,4,0,0,0,23,12,192.168.1.51,,90
74,10,0,Pharlight15,Pharlight15,4,0,0,0,23,12,192.168.1.52,,90
75,10,0,Pharlight16,Pharlight16,4,0,0,0,23,12,192.168.1.55,,90
76,10,0,Senza1,Senza1,20,0,0,0,24,12,192.168.1.44,,105
77,10,0,Senza2,Senza2,21,0,0,0,24,12,192.168.1.54,,105
78,10,0,Senza3,Senza3,22,0,0,0,24,12,192.168.1.64,,105
79,10,0,Karcaba1,Karcaba1,23,0,0,0,25,12,192.168.1.24,,100
80,10,0,Karcaba2,Karcaba2,24,0,0,0,25,12,192.168.1.28,,100
81,10,0,Karcaba3,Karcaba3,25,0,0,0,25,12,192.168.1.29,,100
82,10,0,Karcaba4,Karcaba4,26,0,0,0,25,12,192.168.1.30,,100
83,10,0,Karcaba5,Karcaba5,27,0,0,0,25,12,192.168.1.31,,100
84,10,0,Karcaba6,Karcaba6,28,0,0,0,25,12,192.168.1.32,,100
85,10,0,Karcaba7,Karcaba7,29,0,0,0,25,12,192.168.1.33,,100
86,10,0,Karcaba8,Karcaba8,30,0,0,0,25,12,192.168.1.35,,100
87,10,0,Karcaba9,Karcaba9,31,0,0,0,25,12,192.168.1.36,,100
88,10,0,Karcaba10,Karcaba10,32,0,0,0,25,12,192.168.1.37,,100
89,10,0,Karcaba11,Karcaba11,33,0,0,0,25,12,192.168.1.38,,100
90,10,0,Karcaba12,Karcaba12,34,0,0,0,25,12,192.168.1.39,,100
91,10,0,Karcaba13,Karcaba13,35,0,0,0,25,12,192.168.1.40,,100
92,10,0,Karcaba14,Karcaba14,36,0,0,0,25,12,192.168.1.41,,100
93,10,0,Karcaba15,Karcaba15,37,0,0,0,25,12,192.168.1.42,,100
94,10,0,Karcaba16,Karcaba16,38,0,0,0,25,12,192.168.1.43,,100